data,tags
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 msswch winmm dwmapi GdiPlus ole32 oleacc oleaut32 shlwapi wmsgapi duser uxtheme imm32 msctf cryptbase dui70 comctl32 xmllite clbcatq tabskb cryptsp rsaenh RpcRtRemote cfgmgr32 InkObj atl WindowsCodecs ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase msvcrt ole32 gdi32 user32 advapi32 sechost rpcrt4 sspicli cryptbase lpk usp10 imm32 msctf clbcatq oleaut32 cryptsp rsaenh RpcRtRemote uxtheme shell32 shlwapi actxprxy comctl32 ,normal
ntdll userenv kernel32 msctf KernelBase uxtheme user32 dwmapi gdi32 lpk usp10 msvcrt rpcrt4 profapi imm32 apphelp crypt32 msasn1 cryptbase ,normal
ntdll kernel32 KernelBase gdi32 user32 lpk usp10 msvcrt imm32 msctf ole32 rpcrt4 oleaut32 uxtheme dwmapi advapi32 sechost comctl32 shlwapi cryptbase msswch winmm ,normal
ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase msvcr120_clr0400 mscoree ole32 gdi32 user32 lpk usp10 oleaut32 imm32 msctf cryptsp rsaenh RpcRtRemote clbcatq sxs mscoreei clr shlwapi mscorlib.ni clrjit Microsoft.Powershell.Workflow.ServiceCore Microsoft.Powershell.Workflow.ServiceCore Microsoft.PowerShell.Security.Activities Microsoft.PowerShell.Security.Activities System.ni System.Core.ni System.Activities.ni version System.Activities System.Activities mscorlib mscorlib System System System.Core System.Core System.Management.Automation System.Management.Automation System.Configuration.ni System.Configuration System.Configuration System.Xml.ni System.Xml System.Xml ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 crypt32 msasn1 cryptdll srvcli ole32 gdi32 user32 lpk usp10 oleaut32 shlwapi samlib secur32 sspicli shell32 userenv profapi hid setupapi cfgmgr32 devobj WinSCard winsta Wldap32 imm32 msctf netapi32 cryptbase rsaenh ncrypt bcrypt vaultcli netutils wkscli wintrust logoncli ,mimikatz
ntdll ntdll kernel32 KernelBase msvcrt sechost rpcrt4 user32 gdi32 lpk usp10 advapi32 imm32 msctf ole32 cryptbase fltLib cryptsp rsaenh RpcRtRemote clbcatq oleaut32 vss_ps swprv atl vsstrace virtdisk vssapi ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 user32 gdi32 lpk usp10 ole32 oleaut32 tquery shlwapi imm32 msctf cryptbase msshooks clbcatq msidle cryptsp rsaenh RpcRtRemote mssprxy ieframe api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-shell32-l1-1-0 shell32 api-ms-win-downlevel-version-l1-1-0 version api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil comctl32 api-ms-win-downlevel-shlwapi-l2-1-0 api-ms-win-downlevel-ole32-l1-1-0 secur32 sspicli mlang propsys wininet userenv profapi api-ms-win-downlevel-advapi32-l2-1-0 ,normal
ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase msvcr120_clr0400 mscoree ole32 gdi32 user32 lpk usp10 oleaut32 imm32 msctf cryptsp rsaenh RpcRtRemote clbcatq sxs mscoreei clr shlwapi mscorlib.ni clrjit Microsoft.Powershell.Core.Activities Microsoft.Powershell.Core.Activities Microsoft.Powershell.Workflow.ServiceCore Microsoft.Powershell.Workflow.ServiceCore System.ni System.Core.ni version mscorlib mscorlib System System System.Activities.ni System.Core System.Core System.Management.Automation System.Management.Automation Microsoft.Management.Infrastructure.ni System.Activities System.Activities System.Configuration.ni System.Configuration System.Configuration System.Xml.ni System.Xml System.Xml ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase msvcr120_clr0400 mscoree ole32 gdi32 user32 lpk usp10 oleaut32 imm32 msctf cryptsp rsaenh RpcRtRemote clbcatq sxs mscoreei mscorwks msvcr80 shlwapi shell32 profapi mscorlib.ni mscorjit mscorlib mscorlib version mscorlib mscorlib System.ni WindowsBase.ni WindowsBase WindowsBase WindowsBase WindowsBase System System System System System.Security.ni System.Security System.Security System.Security System.Security System.Xml.ni System.XML System.XML System.XML System.XML Accessibility.ni Accessibility Accessibility Accessibility Accessibility System.Configuration.ni System.configuration System.configuration System.configuration System.configuration ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase dnsapi ws2_32 nsi winnsi dhcpcsvc dhcpcsvc6 shlwapi gdi32 user32 lpk usp10 ole32 imm32 msctf clbcatq oleaut32 shell32 cryptsp rsaenh RpcRtRemote wevtapi ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 ole32 msimg32 wmsgapi wtsapi32 winmm userenv profapi winsta crypt32 msasn1 MsCtfMonitor msctf imm32 msutb comctl32 shlwapi secur32 sspicli shell32 cryptbase uxtheme wintrust cryptsp rsaenh imagehlp bcrypt bcryptprimitives ncrypt gpapi cryptnet Wldap32 SensApi version clbcatq oleaut32 urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 ole32 msimg32 profapi msctf imm32 comctl32 shlwapi shell32 cryptbase uxtheme wmsgapi cryptsp rsaenh wtsapi32 winmm userenv winsta Wldap32 clbcatq oleaut32 crypt32 msasn1 MsCtfMonitor msutb secur32 sspicli dwmapi wintrust imagehlp bcrypt bcryptprimitives ncrypt gpapi cryptnet version urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet ,normal
ntdll kernel32 KernelBase msvcrt ole32 gdi32 user32 lpk usp10 rpcrt4 imm32 msctf cryptbase clbcatq advapi32 sechost oleaut32 cryptsp rsaenh RpcRtRemote uxtheme thumbcache shell32 shlwapi comctl32 psapi propsys ntdll kernel32 KernelBase user32 gdi32 lpk usp10 msvcrt ole32 rpcrt4 oleaut32 wevtapi imm32 msctf cryptbase sechost advapi32 cryptsp rsaenh shlwapi sspicli RpcRtRemote clbcatq apphelp uxtheme dwmapi xmllite ktmw32 TSChannel ,normal
ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase msvcr120_clr0400 ole32 gdi32 user32 lpk usp10 oleaut32 mscoree imm32 msctf cryptsp rsaenh clbcatq sxs RpcRtRemote mscoreei shlwapi clr mscorlib.ni clrjit version Microsoft.Management.Infrastructure Microsoft.Management.Infrastructure mscorlib mscorlib Microsoft.Management.Infrastructure.Native Microsoft.Management.Infrastructure.Native System.ni System System System.Core.ni System.Core System.Core System.Configuration.ni System.Configuration System.Configuration System.Xml.ni System.Xml System.Xml System.Numerics.ni System.Numerics System.Numerics System.Security.ni System.Security System.Security ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 user32 gdi32 lpk usp10 ole32 oleaut32 shlwapi imm32 msctf wer comctl32 Faultrep uxtheme psapi version dbgeng dbghelp SensApi werui cryptbase duser dwmapi xmllite winhttp webio ws2_32 nsi sspicli cryptsp credssp mswsock wship6 winnsi dhcpcsvc6 dhcpcsvc cfgmgr32 dnsapi rasadhlp schannel crypt32 msasn1 secur32 ncrypt bcrypt bcryptprimitives userenv profapi gpapi cryptsp rsaenh shell32 ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 shell32 shlwapi gdi32 user32 lpk usp10 imm32 msctf ole32 cryptbase uxtheme propsys oleaut32 comctl32 clbcatq profapi urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 version api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet userenv secur32 sspicli setupapi cfgmgr32 devobj mpr ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 ole32 msimg32 wmsgapi wtsapi32 winmm userenv profapi winsta crypt32 msasn1 MsCtfMonitor msctf imm32 msutb comctl32 shlwapi secur32 sspicli shell32 cryptbase uxtheme wintrust cryptsp rsaenh imagehlp bcrypt bcryptprimitives ncrypt gpapi cryptnet Wldap32 version clbcatq oleaut32 urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet msisip wshext comdlg32 pwrshsip dwmapi ,normal
ntdll kernel32 KernelBase msvcrt ole32 gdi32 user32 lpk usp10 rpcrt4 imm32 msctf cryptbase clbcatq advapi32 sechost oleaut32 RpcRtRemote uxtheme comctl32 shlwapi profapi IDStore cryptsp rsaenh shacct userenv ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 ole32 msimg32 wmsgapi wtsapi32 winmm userenv profapi winsta crypt32 msasn1 MsCtfMonitor msctf imm32 msutb comctl32 secur32 sspicli cryptbase uxtheme shlwapi dwmapi wintrust cryptsp rsaenh imagehlp bcrypt bcryptprimitives clbcatq oleaut32 shell32 version credui urlmon authui cryptui GdiPlus api-ms-win-downlevel-ole32-l1-1-0 MMDevAPI dui70 devobj duser xmllite api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet propsys setupapi cfgmgr32 msutb imageres msswch ,normal
RpcRtRemote uxtheme ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 kernel32 user32 KernelBase msvcrt ole32 gdi32 user32 advapi32 sechost rpcrt4 sspicli cryptbase lpk usp10 imm32 msctf clbcatq oleaut32 cryptsp rsaenh shell32 shlwapi actxprxy comctl32 ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 msvcr120_clr0400 mscoree ole32 gdi32 user32 lpk usp10 oleaut32 imm32 msctf cryptbase cryptsp rsaenh RpcRtRemote clbcatq sxs mscoreei mscorwks msvcr80 shlwapi shell32 profapi mscorlib.ni mscorjit mscorlib mscorlib version mscorlib mscorlib PresentationFramework.Classic.ni System.ni WindowsBase.ni PresentationCore.ni PresentationFramework.ni PresentationCore PresentationCore PresentationCore PresentationCore ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 sspicli cryptbase msvcr120_clr0400 mscoree ole32 gdi32 user32 lpk usp10 oleaut32 imm32 msctf cryptsp rsaenh RpcRtRemote clbcatq sxs mscoreei clr shlwapi mscorlib.ni clrjit Microsoft.WSMan.Runtime Microsoft.WSMan.Runtime version mscorlib mscorlib System.ni System System System.Core.ni System.Configuration.ni System.Configuration System.Configuration System.Core System.Core System.Xml.ni System.Xml System.Xml ,normal
ntdll ole32 imm32 kernel32 sechost msctf Wldap32 setupapi setupapi setupapi lpk ws2_32 oleaut32 oleaut32 oleaut32 advapi32 clbcatq rpcrt4 nsi msvcrt user32 gdi32 usp10 cfgmgr32 cfgmgr32 cfgmgr32 KernelBase devobj devobj devobj RpcRtRemote winsta cryptbase sspicli secur32 shell32 samsrv wevtapi cryptsp mswsock wship6 dnsapi credssp umpnpmgr umpnpmgr gpapi powrprof powrprof powrprof version ntmarta nlaapi NapiNSP NapiNSP pnrpnsp pnrpnsp pnrpnsp winrnr winnsi dhcpcsvc6 dhcpcsvc rasadhlp FirewallAPI wevtsvc MMDevAPI propsys profsvc profsvc MpEvMsg adtschema adtschema microsoft-windows-kernel-power-events microsoft-windows-kernel-power-events audiosrv avrt microsoft-windows-kernel-processor-power-events microsoft-windows-kernel-processor-power-events cscsvc cscsvc gpsvc comres comres comres comres lmhsvc nrpsrv dhcpcore dhcpcore6 schedsvc MPSSVC dps nlasvc esent aeevts aeevts hwUpgradeHelper msobjs wuaueng netevent EventLogMessages netprofm w32time w32time termsrv WinMgmtR WinMgmtR WinMgmtR msdtcVSp1res msdtcVSp1res samsrv radardt qmgr tquery tquery vmStatsProviderMsgs diagperf wuaueng wevtapi wevtapi wevtapi wecsvc wevtapi wevtapi wecsvc wevtapi wevtapi wscsvc dbghelp cryptsp rsaenh apilogen wbemprox bcrypt wbemcomn2 wbemsvc ntdsapi fastprox crypt32 msasn1 wintrust imagehlp p2pcollab p2pcollab fveui fveui fveui fveui wuaueng wuaueng ncrypt bcryptprimitives shlwapi cabinet shell32 profapi wuapi wups wu.upgrade.ps userenv wkscli netutils appidapi aeevts appidapi AudioSes authui lsasrv BlbEvents blbres wbiosrvc qmgr wpd_ci PeerDistSvc cscsvc dimsroam CertPolEng ci cofiredm cofiredm SyncInfrastructure dps pcwum pla sdiagschd sdiageng sdiagprv netdiagfx diagperf dfdts dfdts dfdts WUDFPlatform DscCoreR eapsvc fthsvc fms fdeploy wevtfwd gpsvc hgcpl apds ListSvc provsvc iphlpsvc microsoft-windows-kernel-power-events shell32 lsasrv ncsi pnidui netprofm nlasvc msv1_0 cscsvc Wpc PSDSCFileDownloadManagerEvents PSEvents ntprint sysmain recovery RacEngn TSWorkspace radardt radarrs RstrtMgr auditcse IdListen osbaseln schedsvc umrdp mstscax termsrv profsvc webio MpEvMsg MPSSVC mscms wuaueng winhttp WsmRes dot3svc wlansvc WinMgmtR wpd_ci wpd_ci wpd_ci oleres tsmf dot3gpclnt PeerDistSvc UIAutomationCore wininet samsrv UtcResources schedsvc Display DWrite rpchttp SCardSvr Wdfres ActionCenter mf msmpeg2vdec xwizards AxInstSv UIRibbon ieframe dps sud mprmsg credui WinMgmtR PortableDeviceStatus netdiagfx RpcEpMap vmStatsProviderMsgs adtschema msobjs Wwanadvui wwansvc pnrpsvc csrsrv iphlpsvc MPSSVC clusapi wcncsvc connect napipsec Win32_Tpm nettrace perftrack ntevt perfdisk logoncli shsvcs setupetw rtscom certcli msoetwres PeerDistSvc PeerDist elshyph MFPlay ActionQueue usercpl comdlg32 DXPTaskRingtone qwave netlogon wwansvc onex duser cmisetup ActionCenterCPL McxDriv perfctrs mraut adtschema msobjs umpnpmgr efscore SpeechUX davclnt d3d10core themecpl sstpsvc wlgpclnt MPSSVC DxpTaskSync wlanpref wmp fdPHost ReAgent eqossnap mshtml PortableDeviceSyncProvider comres BCSClient.Msg netcenter DiagCpl FirewallControlPanel WMPDMCCore dwmapi tsmf DShowRdpFilter wdc shsvcs oleres stobject adsldpc SndVolSSO msipc rtm appidapi prflbmsg sysmain MPSSVC ipnathlp perfos ieetwcollectorres ieframe umrdp msimsg loadperf SyncCenter mssha zipfldr wsepno schedsvc efssvc FntCache dimsjob iedvtool microsoft-windows-hal-events CertEnroll lsasrv energy perfnet taskbarcpl l2nacp drt d3d11 certprop HotStartUserAgent fundisc F12 DeviceUxRes mfreadwrite sharemediacpl Magnification dwmcore msoobeui microsoft-windows-kernel-processor-power-events apphelp whealogr netevent tcpmon WLanConn pnidui netshell setupetw mshtml powercpl dsound mciavi32 umpo mshwLatin MPSSVC ktmw32 DocumentPerformanceEvents ntshrui jscript9 perftrack WMPhoto dui70 csrsrv pcaevts msdtcVSp1res dxgi dwmcore FDResPub lsasrv d3d10level9 umpnpmgr dwmredir kerberos RpcEpMap msoetwres pnrpsvc mfplat AltTab ktmw32 tquery rdpendp pots winsrv d3d10_1core IPBusEnum msutb PortableDeviceSyncProvider WABSyncProvider UIAnimation OobeFldr pdh WMPMediaSharing Sens mfplat shwebsvc wwansvc werconcpl comres mshtml w32time fveapi wersvc appinfo VAN msdtcVSp1res quartz comres tabskb WMPNSSUI shsvcs wcncsvc webservices WinSATAPI ieframe uDWM gpsvc oleaccrc perfproc comres pautoenr themeui winsetup CbsMsg wecsvc sysmain adtschema msobjs msdtcVSp1res msdtcVSp1res srcore loadperf loadperf ,normal
ntdll kernel32 KernelBase advapi32 msvcrt sechost rpcrt4 gdi32 user32 lpk usp10 ole32 msimg32 wmsgapi wtsapi32 winmm userenv profapi winsta crypt32 msasn1 MsCtfMonitor msctf imm32 msutb comctl32 shlwapi secur32 sspicli shell32 cryptbase uxtheme wintrust cryptsp rsaenh imagehlp bcrypt bcryptprimitives ncrypt gpapi cryptnet Wldap32 SensApi version clbcatq oleaut32 urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet ,normal
ntdll ,normal
ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase msvcrt winbrand user32 gdi32 lpk usp10 advapi32 sechost rpcrt4 sspicli cryptbase imm32 msctf apphelp ,normal
ntdll kernel32 KernelBase msvcrt sechost rpcrt4 advapi32 ole32 gdi32 user32 lpk usp10 oleaut32 userenv profapi wintrust crypt32 msasn1 version shell32 shlwapi imm32 msctf gpapi cryptsp rsaenh cryptbase imagehlp bcrypt bcryptprimitives ncrypt psapi winsta ntmarta Wldap32 secur32 sspicli credssp RpcRtRemote urlmon api-ms-win-downlevel-ole32-l1-1-0 api-ms-win-downlevel-shlwapi-l1-1-0 api-ms-win-downlevel-advapi32-l1-1-0 api-ms-win-downlevel-user32-l1-1-0 api-ms-win-downlevel-version-l1-1-0 api-ms-win-downlevel-normaliz-l1-1-0 normaliz iertutil wininet clbcatq wtsapi32 sfc sfc_os tdh wscapi MpSvc MpClient MpRTP mpengine mpengine mpengine api-ms-win-core-synch-l1-2-0 MsMpLics MsMpLics MsMpLics MsMpLics MsMpLics MsMpLics wscisvif wscproxystub wscisvif wscproxystub taskschd taskschd xmllite ,normal
ntdll ntdll wow64 wow64win wow64cpu kernel32 kernel32 kernel32 user32 kernel32 KernelBase msvcrt winbrand user32 gdi32 lpk usp10 advapi32 sechost rpcrt4 sspicli cryptbase imm32 msctf apphelp ,normal
ntdll kernel32 oleaut32 oleaut32 oleaut32 lpk imm32 ole32 ws2_32 sechost clbcatq nsi user32 setupapi setupapi setupapi msvcrt advapi32 msctf gdi32 shell32 usp10 Wldap32 rpcrt4 devobj devobj devobj cfgmgr32 cfgmgr32 cfgmgr32 KernelBase crypt32 RpcRtRemote winsta cryptbase sspicli secur32 samsrv samsrv wevtapi audiosrv cryptsp mswsock wship6 dnsapi comres comres comres comres cscsvc cscsvc dhcpcore dps wevtsvc credssp gpapi qmgr lmhsvc FirewallAPI netprofm nlasvc umpnpmgr umpnpmgr profsvc profsvc schedsvc sysmain termsrv w32time w32time wuaueng powrprof powrprof powrprof version ntmarta nlaapi NapiNSP NapiNSP pnrpnsp pnrpnsp pnrpnsp winrnr winnsi dhcpcsvc6 dhcpcsvc rasadhlp microsoft-windows-kernel-power-events microsoft-windows-kernel-power-events MMDevAPI propsys adtschema adtschema microsoft-windows-kernel-processor-power-events microsoft-windows-kernel-processor-power-events avrt gpsvc nrpsrv dhcpcore6 MPSSVC aeevts aeevts hwUpgradeHelper EventLogMessages msobjs srcore wer netevent msdtcVSp1res msdtcVSp1res ntprint WinMgmtR WinMgmtR vmStatsProviderMsgs CbsMsg MpEvMsg radardt wscsvc dbghelp cryptsp rsaenh bcrypt wbemprox wbemcomn2 wbemsvc fastprox ntdsapi crypt32 msasn1 wintrust imagehlp p2pcollab p2pcollab fveui fveui fveui fveui wuaueng wuaueng ncrypt bcryptprimitives shlwapi shell32 profapi wuapi cabinet wups wu.upgrade.ps userenv wkscli netutils RacEngn esent tquery tquery wevtapi wevtapi wevtapi wecsvc wevtapi wevtapi wecsvc wevtapi wevtapi apilogen appidapi oleres tsmf dot3gpclnt aeevts appidapi PeerDistSvc UIAutomationCore AudioSes wininet authui lsasrv dfdts BlbEvents blbres wbiosrvc diagperf qmgr samsrv wpd_ci PeerDistSvc sdiagschd cscsvc UtcResources dimsroam schedsvc CertPolEng Display ci cofiredm cofiredm DWrite rpchttp SyncInfrastructure SCardSvr Wdfres RacEngn hgcpl dps ActionCenter pcwum pla mf sdiageng msmpeg2vdec sdiagprv netdiagfx dfdts xwizards dfdts AxInstSv WinMgmtR UIRibbon WUDFPlatform dps ieframe WinMgmtR lsasrv sud DscCoreR mprmsg eapsvc credui PortableDeviceStatus fthsvc netdiagfx fms RpcEpMap Wwanadvui fdeploy wwansvc wevtfwd clusapi gpsvc pnrpsvc apds csrsrv iphlpsvc iphlpsvc ListSvc MPSSVC provsvc wcncsvc shell32 connect winhttp napipsec Win32_Tpm microsoft-windows-kernel-power-events nettrace perftrack perfdisk ntevt shsvcs logoncli setupetw ncsi rtscom certcli msoetwres PeerDist PeerDistSvc IdListen pnidui elshyph netprofm MFPlay ActionQueue nlasvc usercpl cscsvc dot3svc msv1_0 comdlg32 DXPTaskRingtone termsrv qwave Wpc wwansvc netlogon PSDSCFileDownloadManagerEvents onex PSEvents sysmain ntprint duser cmisetup ActionCenterCPL wlansvc recovery McxDriv TSWorkspace perfctrs mraut adtschema msobjs umpnpmgr efscore radardt SpeechUX radarrs davclnt d3d10core themecpl RstrtMgr sstpsvc auditcse MPSSVC wlgpclnt DxpTaskSync osbaseln mstscax wlanpref schedsvc wmp fdPHost ReAgent umrdp eqossnap mshtml PortableDeviceSyncProvider profsvc comres BCSClient.Msg netcenter webio MPSSVC tsmf DiagCpl shsvcs oleres MpEvMsg FirewallControlPanel WMPDMCCore dwmapi DShowRdpFilter wdc mscms stobject wuaueng WsmRes adsldpc SndVolSSO wpd_ci wpd_ci wpd_ci msipc rtm prflbmsg appidapi ipnathlp sysmain MPSSVC perfos ieetwcollectorres ieframe umrdp msimsg loadperf SyncCenter mssha zipfldr wsepno schedsvc efssvc FntCache dimsjob iedvtool microsoft-windows-hal-events CertEnroll lsasrv energy perfnet taskbarcpl l2nacp drt d3d11 certprop HotStartUserAgent fundisc F12 DeviceUxRes mfreadwrite sharemediacpl Magnification dwmcore msoobeui microsoft-windows-kernel-processor-power-events apphelp whealogr netevent tcpmon WLanConn pnidui netshell setupetw mshtml powercpl dsound mciavi32 umpo mshwLatin DocumentPerformanceEvents MPSSVC ktmw32 ntshrui jscript9 WMPhoto perftrack dui70 csrsrv pcaevts msdtcVSp1res dxgi dwmcore FDResPub lsasrv d3d10level9 umpnpmgr dwmredir kerberos RpcEpMap msoetwres pnrpsvc mfplat AltTab ktmw32 tquery rdpendp pots winsrv d3d10_1core IPBusEnum msutb PortableDeviceSyncProvider WABSyncProvider UIAnimation OobeFldr pdh mfplat WMPMediaSharing Sens shwebsvc wwansvc werconcpl comres mshtml wersvc w32time fveapi appinfo VAN quartz msdtcVSp1res comres tabskb WMPNSSUI shsvcs wcncsvc webservices WinSATAPI ieframe uDWM gpsvc oleaccrc perfproc comres pautoenr themeui winsetup CbsMsg wecsvc loadperf loadperf vmStatsProviderMsgs PSEvents wuaueng adtschema msobjs wer fthsvc wer EventLogMessages EventLogMessages wer wer adtschema msobjs adtschema msobjs adtschema msobjs adtschema msobjs WinMgmtR schedsvc gpsvc adtschema profsvc cscsvc adtschema msobjs wuaueng dhcpcore radardt fthsvc umpnpmgr ,normal
